"기간","과일","신선수산물","냉동수산물","어육","김","라면","나프타","휘발유","제트유","등유","경유","벙커C유","정제혼합용원료유","윤활유","아스팔트"
"2015.09",103.23,106.59,99.54,98.04,97.01,100.91,88.85,92.65,91.4,90.54,90.93,81.69,87.35,94.72,87.42
"2015.10",96.89,107.59,98.29,98.1,99.92,100.92,92.34,92.71,92.25,91.17,91.52,83.17,78.33,96.52,87.42
"2015.11",95.85,101.53,97.51,97.48,97.44,100.53,91.7,85.3,88.01,88.17,87.65,77.78,93.83,96.32,82.79
"2015.12",102.05,97.56,94.97,98.19,96.66,100.65,86.03,79.52,72.76,73.85,72.87,62.12,107.7,95.33,73.05
"2016.01",97.35,103.53,99.76,100.63,94.38,101.27,70.24,71.2,59.45,58.4,56.22,50.97,100.17,93.92,55.7
"2016.02",89.87,103.32,102.37,102.87,93.96,101.82,64.67,62.88,63.65,63.23,59.77,52.74,95.6,93.2,47.82
"2016.03",94.67,106.76,108.43,104.28,98.5,102.18,74.61,74.93,71.76,73.56,70.54,60.61,86.5,93.46,52.21
"2016.04",95.81,104.07,111.77,106.61,103.59,102.74,77.82,77.68,74.76,76.54,74.44,65.77,88.55,94.11,53.05
"2016.05",95.32,102.14,114.04,107.59,113.37,102.91,83.92,84.49,84.82,85.18,84.45,76.48,99.13,91.14,59.32
"2016.06",95.79,110.41,114.01,108.12,115.45,103.53,86.41,85.3,90.5,90.05,89.29,82.33,107.82,90.79,61.61
"2016.07",95.79,112.1,114.46,109.44,117.47,103.85,79.43,74.59,83.62,84.09,83.27,82.69,108.23,90.63,59.4
"2016.08",118.09,116.51,120.46,112.78,120.15,104.43,76.58,77.77,83.77,82.68,81.94,82.81,116.29,91.86,56.58
"2016.09",103.54,116.58,110.57,108.65,121.6,104.31,80.91,83.6,85.92,84.87,83.56,87.67,120.79,91.86,63.18
"2016.10",93.63,117.69,117.09,107.85,119.65,103.92,90.39,90.67,94.27,93.5,93.58,97.45,124.71,93.41,63.52
"2016.11",87.84,113.53,118.31,106.25,114.67,103.05,88.12,85.28,88.25,87.38,86.69,94.49,130.59,93.16,71.75
"2016.12",101.41,105.64,117.96,103.43,113.94,101.63,97.41,96.98,98.28,99.03,96.85,111.66,119.3,93.54,87.53
"2017.01",92.98,110.95,115.84,104.07,113.25,101.79,104.85,100.72,100.05,100.6,99.87,113.23,120.16,92.5,82.71
"2017.02",92.39,112.73,119.59,110.39,117.17,102.15,106.24,102.02,102.08,102.3,102.11,110.34,119.87,93.64,87.48
"2017.03",96.27,107.15,121.41,110.45,121.1,102.17,95.98,93.47,95.4,95.63,96.04,102.74,122.66,86.31,85.19
"2017.04",93.7,113.68,123.54,113.45,123.01,102.7,98.38,97.83,98.91,98.71,98.83,106.78,125.1,98.5,86.65
"2017.05",107.4,111.76,127.73,112.08,130.45,101.35,91.8,93.33,93.37,94.09,93.99,104.79,134.52,97.03,83.62
"2017.06",107.4,113.39,130.62,116.54,130.31,101.59,84.84,86.63,86.67,88.09,88.33,100.68,132.52,98.79,81.22
"2017.07",107.4,110.25,131.24,116.59,134.93,101.31,86.93,89.09,92.88,92.3,93.34,102.64,134.52,99.5,79.71
"2017.08",100.26,112.05,136.08,117.14,134.89,101.79,95.52,97.64,99.24,97.44,97.35,105.53,139.54,94.28,81.22
"2017.09",102.74,115.68,137.09,115.7,134.89,101.63,104.34,101.83,111.31,105.13,105,113.15,138.71,94.39,85.61
"2017.10",93.73,116.48,135.87,113.83,134.73,101.22,108.81,101.67,107.26,105.49,105.78,115.9,132.12,93.73,92.09
"2017.11",88.06,120.98,133.64,113.9,137.12,101.23,121.26,110.29,115.02,114.34,112.15,126.61,134.72,91.7,93.73
"2017.12",97.6,117.22,130.37,112.05,139.06,101.22,122.28,110.55,118.04,116.53,115.18,125.79,132.2,91.7,92.21
"2018.01",91.38,117.15,129.56,107.71,139.94,101.56,124.38,115.7,126.77,125.03,124.69,131.54,131.91,91.69,92.05
"2018.02",94.66,116.22,126.22,114.52,139.66,102.1,115.71,111.91,122.56,123.64,119.27,126.96,134.78,90.97,93.25
"2018.03",97.67,118.51,130.54,119.55,140.78,102.51,118.56,112.05,121.98,122.01,119.72,126.57,139.09,91.16,95.34
"2018.04",97.67,113.64,130.14,117.76,140.92,102.23,125.46,118.34,132.1,131.53,128.83,135.32,144.92,91.98,103.92
"2018.05",97.67,113.67,124.5,115.48,140.13,101.82,139.44,128.74,140.4,138.9,138.07,151.31,149.19,92.62,121.08
"2018.06",97.67,111.11,123.29,114.67,137.78,101.76,132.71,123.02,135.71,134.27,133.64,153.82,156.38,92.93,122.7
"2018.07",97.67,102.67,121.26,113.26,136.36,101.5,135.52,122.41,136.47,134.92,132.2,157.01,150.51,92.78,125.81
"2018.08",110.7,107.49,121.62,110.88,135.83,101.56,134.78,124.4,137.08,134.79,135.05,154.04,152.27,93.55,125.77
"2018.09",109.33,110.27,123.34,106.96,134.33,101.44,141.87,132.07,142.83,141.56,143.11,157.84,147.09,91.19,131.77
"2018.10",109.33,113.3,120.31,106.2,134.12,101.26,141.09,129.29,147.01,146.92,148.11,171.49,153.3,91.19,139.11
"2018.11",105.48,119.69,118.95,105.55,134.23,101.16,107.97,101,129.47,128.09,125.72,152.51,120.47,89.69,131.27
"2018.12",123.76,115.95,118.83,105.99,134.05,101.32,98.74,87.46,111.03,109.83,106.56,126.27,113.23,89.98,121.28
"2019.01",123.19,120.23,119.51,107.2,134.22,101.97,98.52,89.24,114.43,110.92,109.97,129.4,113.3,89.66,104.63
"2019.02",117.08,118.4,117.05,105.2,134.28,101.67,106.72,97.16,122.91,120.25,120.16,142.66,112.94,87.62,118.77
"2019.03",113.1,120.92,118.01,107.31,133.59,101.54,113.52,109.91,124.23,123.3,123.75,147.42,113.08,88.89,122.18
"2019.04",113.1,114.91,115.43,106.93,132.27,101.45,120.14,120.61,128.61,127.31,127.25,148.97,116.89,89.2,131.26
"2019.05",113.1,112.49,112.77,102.43,128.78,101.76,113.82,112.42,127.84,125.92,126.45,142.7,121.56,89.29,129.79
"2019.06",113.1,115.17,110.45,102.32,128.7,102.12,98.28,99.41,117.4,115.24,114.63,132.02,124.89,89.54,118.79
"2019.07",113.1,115.41,110.2,102.21,128.69,102.09,105.29,107.31,123.5,121.12,120.31,147.37,132.85,89.86,127.83
"2019.08",113.1,114.83,108.86,97.42,125.65,102.45,95.96,100.49,116.84,115.21,114.82,121.32,133.01,87.6,117.22
"2019.09",110.48,114.73,109.69,96.22,125.87,102.25,102.57,104.88,121.7,120.06,119,137.08,132.93,87.06,117.98
"2019.10",107.18,114.72,106.21,94.81,128.08,102.09,106.5,102.84,119.39,116.36,117.13,105.04,131.21,87.11,130.12
"2019.11",104.81,114.51,106.22,94.13,128.51,101.98,111.52,107.65,117.85,115.65,116.02,87.04,131.13,87.26,114.02
"2019.12",109.48,114.28,107.46,93.62,128.69,101.92,118.14,107.59,122.14,120.07,120.74,95.23,130.35,87.56,110.49
"2020.01",109.48,114.55,109.41,90.94,129.44,101.89,114.21,104.29,116.39,116.37,117,114.08,127.42,88.27,111.69
"2020.02",109.48,111.73,109.16,90.05,128.07,101.76,98.59,94.41,98.9,97.36,100.17,102.51,126.26,87.2,104.87
"2020.03",109.48,111.81,109.23,91.73,123.08,102.23,58.4,53.1,61.75,60.72,68.95,69.22,119.19,85.41,73.02
"2020.04",109.48,112.14,102.44,90.17,122.63,102.15,36.12,29.34,36.19,32.83,46.1,51.27,93.54,83.09,64.37
"2020.05",109.48,115.06,100.95,87.1,123.95,102.28,52.23,46.52,44.87,44.62,53.68,58.21,91.74,83.46,65.95
"2020.06",109.48,115.23,102.7,86.32,124.89,102.22,73.8,64.58,64.15,63.61,71.1,80.7,93.37,84.15,93.5
"2020.07",109.48,115.85,105.13,85.62,125.6,102.36,81.43,67.61,69.56,67.85,76.73,87.21,95.39,82.3,113.45
"2020.08",109.48,116.26,106.9,85.88,126.23,102.52,81.67,70.88,69.95,66.87,74.74,93.11,113.12,80.53,117.7
"2020.09",109.48,118.65,104.18,86.13,128.07,102.59,81.39,68.91,63.42,60.73,67.12,87.35,115.52,80.39,109.97
"2020.10",109.48,124.92,105.25,88.63,130.97,102.67,79.58,67.64,66.57,64.29,66.97,90.31,115.52,80.27,107.96
"2020.11",109.48,127.62,107.5,92.29,133.79,102.83,77.77,68.7,72.49,70.52,72.61,96.76,135.12,80.96,109.86
"2020.12",109.48,127.79,107.15,92.72,136.19,102.95,91.09,79.1,84.81,82.88,84.25,104.86,139.29,83.07,116.78
"2021.01",109.48,126.17,106.1,92.82,136.33,102.98,105.26,88.92,91.35,89.6,91.12,114.18,145.98,82.85,123.07
"2021.02",109.5,123.38,106.64,91.64,134.72,102.65,116.23,100.16,102.93,100.59,103.27,127.3,156.6,84.35,132.95
"2021.03",102.8,121.72,108.41,92.5,133.14,102.01,122.15,107.92,106.17,103.13,106.18,134.35,162.04,89.59,145.53
"2021.04",102.8,125.06,110.72,94.88,132.5,101.93,117.4,108.22,106.39,103.05,104.73,130.45,180.94,96.29,146.68
"2021.05",102.8,126.95,113.49,98.01,132.74,101.92,123.87,112.32,113.01,110.76,111.96,131.95,194.71,103.95,141.81
"2021.06",102.8,126.83,118.06,104.24,133.15,101.76,132.76,119.01,119.68,117.25,119.33,143,220.69,106.77,145.03
"2021.07",117.68,126.18,128.53,111.1,132.53,101.71,141.58,125.41,121.71,119.3,121.03,145.9,258.55,108.99,145.38
"2021.08",100.8,125.99,131.92,112.13,129.53,101.8,133.94,119.09,116.95,114.34,115.2,143.52,275.5,113.5,149.72
"2021.09",99.43,127.73,131.92,112.27,129.6,101.72,141.71,123.88,127.49,123.33,124.62,160.96,275.65,111.8,149.57
"2021.10",91.01,127.67,132.33,109.88,128.45,101.18,158.73,144.52,137.6,143.67,144.92,171.31,281.96,112.09,157.99
