"일간","시가총액_단위_억"
"2021.01.11","21716290"
"2021.01.12","21557020"
"2021.01.13","21693790"
"2021.01.14","21706780"
"2021.01.15","21278860"
"2021.01.18","20772270"
"2021.01.19","21315640"
"2021.01.20","21465260"
"2021.01.21","21790200"
"2021.01.22","21659930"
"2021.01.25","22120810"
"2021.01.26","21656570"
"2021.01.27","21528600"
"2021.01.28","21156670"
"2021.01.29","20513020"
"2021.02.01","21048890"
"2021.02.02","21340090"
"2021.02.03","21583590"
"2021.02.04","21304130"
"2021.02.05","21544250"
"2021.02.08","21329840"
"2021.02.09","21291750"
"2021.02.10","21401810"
"2021.02.15","21725630"
"2021.02.16","21841140"
"2021.02.17","21629730"
"2021.02.18","21302410"
"2021.02.19","21457560"
"2021.02.22","21261520"
"2021.02.23","21189160"
"2021.02.24","20678210"
"2021.02.25","21390660"
"2021.02.26","20798220"
"2021.03.02","21008920"
"2021.03.03","21275040"
"2021.03.04","21003880"
"2021.03.05","20895490"
"2021.03.08","20692850"
"2021.03.09","20560790"
"2021.03.10","20435400"
"2021.03.11","20811310"
"2021.03.12","21087390"
"2021.03.15","21034900"
"2021.03.16","21182210"
"2021.03.17","21046120"
"2021.03.18","21317460"
"2021.03.19","21131980"
"2021.03.22","21110190"
"2021.03.23","20903780"
"2021.03.24","20887820"
"2021.03.25","20972240"
"2021.03.26","21199630"
"2021.03.29","21167910"
"2021.03.30","21396680"
"2021.03.31","21333730"
"2021.04.01","21515690"
"2021.04.02","21698190"
"2021.04.05","21759880"
"2021.04.06","21808390"
"2021.04.07","21878570"
"2021.04.08","21908970"
"2021.04.09","21834070"
"2021.04.12","21863360"
"2021.04.13","22093440"
"2021.04.14","22198370"
"2021.04.15","22278930"
"2021.04.16","22308630"
"2021.04.19","22312460"
"2021.04.20","22464960"
"2021.04.21","22127150"
"2021.04.22","22176990"
"2021.04.23","22235840"
"2021.04.26","22442960"
"2021.04.27","22427920"
"2021.04.28","22195260"
"2021.04.29","22144700"
"2021.04.30","21966440"
"2021.05.03","21832790"
"2021.05.04","21971690"
"2021.05.06","22185970"
"2021.05.07","22317540"
"2021.05.10","22673920"
"2021.05.11","22508130"
"2021.05.12","22177040"
"2021.05.13","21872850"
"2021.05.14","22098980"
"2021.05.17","21971460"
"2021.05.18","22230500"
"2021.05.20","22152620"
"2021.05.21","22118780"
"2021.05.24","22032960"
"2021.05.25","22221610"
"2021.05.26","22201950"
"2021.05.27","22132640"
"2021.05.28","22292620"
"2021.05.31","22402040"
"2021.06.01","22524140"
"2021.06.02","22538010"
"2021.06.03","22710470"
"2021.06.04","22663010"
"2021.06.07","22748030"
"2021.06.08","22717370"
"2021.06.09","22502390"
"2021.06.10","22557060"
"2021.06.11","22728650"
"2021.06.14","22746550"
"2021.06.15","22790940"
"2021.06.16","22930950"
"2021.06.17","22836280"
"2021.06.18","22855870"
"2021.06.21","22666500"
"2021.06.22","22833100"
"2021.06.23","22929000"
"2021.06.24","23001410"
"2021.06.25","23120300"
"2021.06.28","23116420"
"2021.06.29","23004820"
"2021.06.30","23075790"
"2021.07.01","22974290"
"2021.07.02","22968860"
"2021.07.05","23052400"
"2021.07.06","23144170"
"2021.07.07","23006420"
"2021.07.08","22778410"
"2021.07.09","22536970"
"2021.07.12","22734940"
"2021.07.13","22905850"
"2021.07.14","22863880"
"2021.07.15","23010500"
"2021.07.16","23045050"
"2021.07.19","22817880"
"2021.07.20","22738000"
"2021.07.21","22624230"
"2021.07.22","22864550"
"2021.07.23","22889760"
"2021.07.26","22686440"
"2021.07.27","22735990"
"2021.07.28","22763740"
"2021.07.29","22804940"
"2021.07.30","22525450"
"2021.08.02","22674610"
"2021.08.03","22780250"
"2021.08.04","23081340"
"2021.08.05","23056370"
"2021.08.06","23346290"
"2021.08.09","23293100"
"2021.08.10","23392060"
"2021.08.11","23226070"
"2021.08.12","23130930"
"2021.08.13","22853760"
"2021.08.17","22654010"
"2021.08.18","22768200"
"2021.08.19","22352160"
"2021.08.20","22096630"
"2021.08.23","22307380"
"2021.08.24","22667070"
"2021.08.25","22723110"
"2021.08.26","22592800"
"2021.08.27","22624220"
"2021.08.30","22695800"
"2021.08.31","23090620"
"2021.09.01","23176550"
"2021.09.02","22971030"
"2021.09.03","23158000"
"2021.09.06","23183480"
"2021.09.07","23066370"
"2021.09.08","22902480"
"2021.09.09","22561110"
"2021.09.10","22628660"
"2021.09.13","22641590"
"2021.09.14","22802580"
"2021.09.15","22841570"
"2021.09.16","22672200"
"2021.09.17","22844840"
"2021.09.23","22753250"
"2021.09.24","22735910"
"2021.09.27","22798940"
"2021.09.28","22543150"
"2021.09.29","22267220"
"2021.09.30","22319570"
"2021.10.01","21954890"
"2021.10.05","21536720"
"2021.10.06","21149320"
"2021.10.07","21514100"
"2021.10.08","21501150"
"2021.10.12","21205610"
"2021.10.13","21413740"
"2021.10.14","21727640"
"2021.10.15","21921250"
"2021.10.18","21860100"
"2021.10.19","22023010"
"2021.10.20","21910940"
"2021.10.21","21856790"
"2021.10.22","21845420"
"2021.10.25","21944840"
"2021.10.26","22157570"
"2021.10.27","21987530"
"2021.10.28","21880630"
"2021.10.29","21593760"
"2021.11.01","21660700"
"2021.11.02","21913760"
"2021.11.03","21895400"
"2021.11.04","21954280"
"2021.11.05","21851890"
"2021.11.08","21780200"
"2021.11.09","21807880"
"2021.11.10","21570220"
"2021.11.11","21530820"
"2021.11.12","21854390"
"2021.11.15","22079500"
"2021.11.16","22086380"
"2021.11.17","21838520"
"2021.11.18","21731030"
"2021.11.19","21922370"
"2021.11.22","22253250"
"2021.11.23","22138060"
"2021.11.24","22108040"
"2021.11.25","21999500"
"2021.11.26","21674440"
"2021.11.29","21483590"
"2021.11.30","20958210"
