통계표,"6.1.1 주식시장(일별)"
항목명1,"  시가총액(주식시장, 잠정치)"
단위,"억원 "
변환,"원자료"
2003/01/02,"2,618,570"
2003/01/03,"2,726,580"
2003/01/06,"2,748,210"
2003/01/07,"2,689,030"
2003/01/08,"2,687,120"
2003/01/09,"2,592,000"
2003/01/10,"2,583,480"
2003/01/13,"2,664,080"
2003/01/14,"2,671,420"
2003/01/15,"2,653,820"
2003/01/16,"2,655,920"
2003/01/17,"2,606,640"
2003/01/20,"2,598,510"
2003/01/21,"2,591,730"
2003/01/22,"2,548,160"
2003/01/23,"2,559,610"
2003/01/24,"2,497,240"
2003/01/27,"2,431,560"
2003/01/28,"2,463,140"
2003/01/29,"2,392,610"
2003/01/30,"2,427,550"
2003/02/03,"2,463,160"
2003/02/04,"2,476,750"
2003/02/05,"2,463,940"
2003/02/06,"2,417,620"
2003/02/07,"2,367,820"
2003/02/10,"2,366,930"
2003/02/11,"2,362,080"
2003/02/12,"2,392,450"
2003/02/13,"2,360,980"
2003/02/14,"2,359,960"
2003/02/17,"2,469,840"
2003/02/18,"2,476,930"
2003/02/19,"2,466,410"
2003/02/20,"2,485,960"
2003/02/21,"2,478,490"
2003/02/24,"2,530,030"
2003/02/25,"2,431,270"
2003/02/26,"2,423,150"
2003/02/27,"2,392,610"
2003/02/28,"2,363,380"
2003/03/03,"2,423,900"
2003/03/04,"2,368,460"
2003/03/05,"2,301,330"
2003/03/06,"2,280,960"
2003/03/07,"2,247,750"
2003/03/10,"2,241,120"
2003/03/11,"2,194,370"
2003/03/12,"2,192,350"
2003/03/13,"2,190,460"
2003/03/14,"2,215,910"
2003/03/17,"2,123,860"
2003/03/18,"2,214,910"
2003/03/19,"2,233,490"
2003/03/20,"2,343,720"
2003/03/21,"2,373,570"
2003/03/24,"2,349,430"
2003/03/25,"2,288,110"
2003/03/26,"2,287,410"
2003/03/27,"2,264,960"
2003/03/28,"2,293,120"
2003/03/31,"2,208,910"
2003/04/01,"2,220,200"
2003/04/02,"2,237,660"
2003/04/03,"2,247,080"
2003/04/04,"2,299,970"
2003/04/07,"2,415,540"
2003/04/08,"2,420,470"
2003/04/09,"2,346,920"
2003/04/10,"2,380,600"
2003/04/11,"2,401,520"
2003/04/14,"2,448,530"
2003/04/15,"2,492,780"
2003/04/16,"2,559,460"
2003/04/17,"2,524,300"
2003/04/18,"2,574,230"
2003/04/21,"2,567,270"
2003/04/22,"2,495,010"
2003/04/23,"2,474,110"
2003/04/24,"2,434,090"
2003/04/25,"2,344,430"
2003/04/28,"2,354,320"
2003/04/29,"2,470,820"
2003/04/30,"2,479,220"
2003/05/02,"2,471,630"
2003/05/06,"2,499,910"
2003/05/07,"2,556,500"
2003/05/09,"2,549,820"
2003/05/12,"2,600,230"
2003/05/13,"2,531,040"
2003/05/14,"2,514,080"
2003/05/15,"2,552,940"
2003/05/16,"2,518,050"
2003/05/19,"2,458,920"
2003/05/20,"2,482,820"
2003/05/21,"2,475,910"
2003/05/22,"2,459,180"
2003/05/23,"2,525,990"
2003/05/26,"2,551,240"
2003/05/27,"2,536,770"
2003/05/28,"2,593,760"
2003/05/29,"2,610,410"
2003/05/30,"2,613,990"
2003/06/02,"2,677,920"
2003/06/03,"2,629,600"
2003/06/04,"2,643,810"
2003/06/05,"2,653,840"
2003/06/09,"2,687,670"
2003/06/10,"2,685,390"
2003/06/11,"2,691,740"
2003/06/12,"2,718,330"
2003/06/13,"2,747,580"
2003/06/16,"2,718,580"
2003/06/17,"2,787,520"
2003/06/18,"2,794,440"
2003/06/19,"2,855,900"
2003/06/20,"2,838,370"
2003/06/23,"2,788,990"
2003/06/24,"2,744,960"
2003/06/25,"2,796,560"
2003/06/26,"2,802,570"
2003/06/27,"2,809,230"
2003/06/30,"2,780,000"
2003/07/01,"2,802,160"
2003/07/02,"2,850,370"
2003/07/03,"2,862,900"
2003/07/04,"2,890,110"
2003/07/07,"2,935,740"
2003/07/08,"2,952,100"
2003/07/09,"2,940,590"
2003/07/10,"2,920,490"
2003/07/11,"2,935,470"
2003/07/14,"3,003,630"
2003/07/15,"2,976,470"
2003/07/16,"2,990,180"
2003/07/18,"2,915,590"
2003/07/21,"2,890,210"
2003/07/22,"2,916,440"
2003/07/23,"2,898,960"
2003/07/24,"2,928,130"
2003/07/25,"2,937,450"
2003/07/28,"2,990,270"
2003/07/29,"3,009,570"
2003/07/30,"2,966,690"
2003/07/31,"2,964,720"
2003/08/01,"3,023,970"
2003/08/04,"2,987,940"
2003/08/05,"3,002,510"
2003/08/06,"2,943,730"
2003/08/07,"2,951,630"
2003/08/08,"2,927,690"
2003/08/11,"2,929,800"
2003/08/12,"2,916,940"
2003/08/13,"2,974,390"
2003/08/14,"3,032,560"
2003/08/18,"3,045,730"
2003/08/19,"3,087,170"
2003/08/20,"3,076,320"
2003/08/21,"3,148,630"
2003/08/22,"3,150,650"
2003/08/25,"3,154,580"
2003/08/26,"3,138,830"
2003/08/27,"3,162,660"
2003/08/28,"3,135,680"
2003/08/29,"3,163,940"
2003/09/01,"3,187,310"
2003/09/02,"3,197,420"
2003/09/03,"3,196,310"
2003/09/04,"3,214,510"
2003/09/05,"3,203,950"
2003/09/08,"3,199,200"
2003/09/09,"3,230,810"
2003/09/15,"3,170,510"
2003/09/16,"3,212,770"
2003/09/17,"3,232,570"
2003/09/18,"3,196,090"
2003/09/19,"3,153,710"
2003/09/22,"3,013,110"
2003/09/23,"3,028,730"
2003/09/24,"3,053,850"
2003/09/25,"3,006,570"
2003/09/26,"2,939,120"
2003/09/29,"2,933,410"
2003/09/30,"2,941,390"
2003/10/01,"2,970,160"
2003/10/02,"3,017,610"
2003/10/06,"3,052,320"
2003/10/07,"3,069,080"
2003/10/08,"3,050,700"
2003/10/09,"3,106,510"
2003/10/10,"3,200,240"
2003/10/13,"3,197,280"
2003/10/14,"3,236,960"
2003/10/15,"3,229,240"
2003/10/16,"3,283,250"
2003/10/17,"3,244,610"
2003/10/20,"3,281,030"
2003/10/21,"3,296,050"
2003/10/22,"3,294,610"
2003/10/23,"3,188,830"
2003/10/24,"3,163,600"
2003/10/27,"3,222,900"
2003/10/28,"3,282,050"
2003/10/29,"3,299,970"
2003/10/30,"3,327,050"
2003/10/31,"3,313,220"
2003/11/03,"3,365,940"
2003/11/04,"3,385,520"
2003/11/05,"3,424,510"
2003/11/06,"3,358,760"
2003/11/07,"3,417,790"
2003/11/10,"3,385,800"
2003/11/11,"3,396,330"
2003/11/12,"3,433,550"
2003/11/13,"3,507,190"
2003/11/14,"3,493,480"
2003/11/17,"3,426,910"
2003/11/18,"3,462,730"
2003/11/19,"3,336,570"
2003/11/20,"3,327,210"
2003/11/21,"3,334,460"
2003/11/24,"3,260,030"
2003/11/25,"3,322,340"
2003/11/26,"3,385,090"
2003/11/27,"3,383,720"
2003/11/28,"3,447,330"
2003/12/01,"3,495,010"
2003/12/02,"3,495,650"
2003/12/03,"3,498,710"
2003/12/04,"3,484,550"
2003/12/05,"3,417,630"
2003/12/08,"3,400,120"
2003/12/09,"3,410,550"
2003/12/10,"3,442,480"
2003/12/11,"3,428,660"
2003/12/12,"3,493,000"
2003/12/15,"3,560,540"
2003/12/16,"3,513,080"
2003/12/17,"3,466,030"
2003/12/18,"3,498,900"
2003/12/19,"3,515,150"
2003/12/22,"3,487,210"
2003/12/23,"3,475,130"
2003/12/24,"3,469,770"
2003/12/26,"3,460,070"
2003/12/29,"3,471,560"
2003/12/30,"3,553,630"
2003/12/31,""
2004/01/02,"3,599,090"
2004/01/05,"3,612,330"
2004/01/06,"3,611,290"
2004/01/07,"3,628,250"
2004/01/08,"3,618,060"
2004/01/09,"3,714,230"
2004/01/12,"3,739,860"
2004/01/13,"3,728,190"
2004/01/14,"3,731,510"
2004/01/15,"3,715,730"
2004/01/16,"3,727,280"
2004/01/19,"3,767,190"
2004/01/20,"3,788,960"
2004/01/26,"3,826,180"
2004/01/27,"3,800,920"
2004/01/28,"3,795,970"
2004/01/29,"3,764,130"
2004/01/30,"3,741,290"
2004/02/02,"3,767,020"
2004/02/03,"3,703,710"
2004/02/04,"3,685,990"
2004/02/05,"3,712,020"
2004/02/06,"3,757,450"
2004/02/09,"3,819,590"
2004/02/10,"3,826,600"
2004/02/11,"3,866,220"
2004/02/12,"3,859,130"
2004/02/13,"3,878,270"
2004/02/16,"3,871,870"
2004/02/17,"3,885,780"
2004/02/18,"3,852,670"
2004/02/19,"3,876,790"
2004/02/20,"3,859,940"
2004/02/23,"3,861,510"
2004/02/24,"3,804,120"
2004/02/25,"3,812,590"
2004/02/26,"3,804,050"
2004/02/27,"3,888,480"
2004/03/02,"3,957,680"
2004/03/03,"3,941,960"
2004/03/04,"3,992,750"
2004/03/05,"3,983,330"
2004/03/08,"3,958,560"
2004/03/09,"3,921,420"
2004/03/10,"3,854,200"
2004/03/11,"3,829,150"
2004/03/12,"3,735,820"
2004/03/15,"3,750,510"
2004/03/16,"3,738,300"
2004/03/17,"3,836,620"
2004/03/18,"3,838,430"
2004/03/19,"3,887,160"
2004/03/22,"3,802,160"
2004/03/23,"3,813,070"
2004/03/24,"3,793,980"
2004/03/25,"3,756,280"
2004/03/26,"3,804,140"
2004/03/29,"3,852,050"
2004/03/30,"3,846,480"
2004/03/31,"3,877,870"
2004/04/01,"3,888,070"
2004/04/02,"3,891,340"
2004/04/06,"3,990,650"
2004/04/07,"4,015,820"
2004/04/08,"4,045,420"
2004/04/09,"3,995,940"
2004/04/12,"4,056,460"
2004/04/13,"4,053,670"
2004/04/14,"4,047,790"
2004/04/16,"3,970,120"
2004/04/19,"3,984,380"
2004/04/20,"4,058,050"
2004/04/21,"4,105,820"
2004/04/22,"4,079,050"
2004/04/23,"4,133,950"
2004/04/26,"4,064,710"
2004/04/27,"4,045,900"
2004/04/28,"3,983,030"
2004/04/29,"3,899,730"
2004/04/30,"3,843,560"
2004/05/03,"3,857,070"
2004/05/04,"3,866,940"
2004/05/06,"3,733,900"
2004/05/07,"3,740,600"
2004/05/10,"3,528,620"
2004/05/11,"3,527,670"
2004/05/12,"3,646,660"
2004/05/13,"3,526,120"
2004/05/14,"3,428,920"
2004/05/17,"3,234,970"
2004/05/18,"3,294,180"
2004/05/19,"3,455,270"
2004/05/20,"3,411,830"
2004/05/21,"3,492,640"
2004/05/24,"3,551,610"
2004/05/25,"3,479,610"
2004/05/27,"3,560,950"
2004/05/28,"3,622,780"
2004/05/31,"3,566,940"
2004/06/01,"3,619,750"
2004/06/02,"3,568,290"
2004/06/03,"3,416,550"
2004/06/04,"3,462,460"
2004/06/07,"3,588,980"
2004/06/08,"3,589,030"
2004/06/09,"3,523,820"
2004/06/10,"3,469,500"
2004/06/11,"3,333,820"
2004/06/14,"3,278,670"
2004/06/15,"3,338,850"
2004/06/16,"3,340,780"
2004/06/17,"3,376,750"
2004/06/18,"3,296,480"
2004/06/21,"3,329,950"
2004/06/22,"3,317,780"
2004/06/23,"3,286,230"
2004/06/24,"3,392,510"
2004/06/25,"3,462,410"
2004/06/28,"3,425,630"
2004/06/29,"3,459,030"
2004/06/30,"3,492,420"
2004/07/01,"3,457,830"
2004/07/02,"3,345,660"
2004/07/05,"3,351,020"
2004/07/06,"3,358,940"
2004/07/07,"3,372,710"
2004/07/08,"3,291,760"
2004/07/09,"3,310,250"
2004/07/12,"3,306,140"
2004/07/13,"3,295,680"
2004/07/14,"3,232,420"
2004/07/15,"3,215,360"
2004/07/16,"3,245,440"
2004/07/19,"3,293,450"
2004/07/20,"3,237,160"
2004/07/21,"3,307,930"
2004/07/22,"3,260,810"
2004/07/23,"3,344,760"
2004/07/26,"3,339,200"
2004/07/27,"3,348,970"
2004/07/28,"3,376,390"
2004/07/29,"3,315,140"
2004/07/30,"3,337,150"
2004/08/02,"3,267,090"
2004/08/03,"3,298,290"
2004/08/04,"3,310,150"
2004/08/05,"3,414,470"
2004/08/06,"3,372,050"
2004/08/09,"3,408,280"
2004/08/10,"3,438,170"
2004/08/11,"3,457,080"
2004/08/12,"3,517,560"
2004/08/13,"3,559,540"
2004/08/16,"3,549,640"
2004/08/17,"3,536,720"
2004/08/18,"3,546,630"
2004/08/19,"3,616,370"
2004/08/20,"3,611,900"
2004/08/23,"3,611,780"
2004/08/24,"3,637,770"
2004/08/25,"3,690,610"
2004/08/26,"3,719,380"
2004/08/27,"3,720,060"
2004/08/30,"3,696,730"
2004/08/31,"3,689,310"
2004/09/01,"3,752,360"
2004/09/02,"3,781,440"
2004/09/03,"3,765,360"
2004/09/06,"3,780,780"
2004/09/07,"3,757,040"
2004/09/08,"3,743,700"
2004/09/09,"3,774,350"
2004/09/10,"3,845,040"
2004/09/13,"3,918,410"
2004/09/14,"3,911,320"
2004/09/15,"3,904,960"
2004/09/16,"3,926,700"
2004/09/17,"3,895,910"
2004/09/20,"3,935,270"
2004/09/21,"3,938,510"
2004/09/22,"3,839,050"
2004/09/23,"3,813,340"
2004/09/24,"3,823,430"
2004/09/30,"3,836,560"
2004/10/01,"3,885,340"
2004/10/04,"4,044,630"
2004/10/05,"4,061,550"
2004/10/06,"4,073,290"
2004/10/07,"4,063,600"
2004/10/08,"4,044,140"
2004/10/11,"4,040,790"
2004/10/12,"3,934,990"
2004/10/13,"3,926,870"
2004/10/14,"3,885,120"
2004/10/15,"3,865,660"
2004/10/18,"3,893,120"
2004/10/19,"3,930,580"
2004/10/20,"3,807,990"
2004/10/21,"3,773,030"
2004/10/22,"3,808,090"
2004/10/25,"3,718,200"
2004/10/26,"3,744,080"
2004/10/27,"3,727,190"
2004/10/28,"3,836,240"
2004/10/29,"3,844,190"
2004/11/01,"3,846,870"
2004/11/02,"3,896,650"
2004/11/03,"3,962,960"
2004/11/04,"3,918,080"
2004/11/05,"3,957,650"
2004/11/08,"3,891,990"
2004/11/09,"3,882,680"
2004/11/10,"3,955,500"
2004/11/11,"3,959,670"
2004/11/12,"4,030,870"
2004/11/15,"4,056,390"
2004/11/16,"4,029,100"
2004/11/17,"4,068,140"
2004/11/18,"4,026,130"
2004/11/19,"3,985,510"
2004/11/22,"3,907,690"
2004/11/23,"3,952,990"
2004/11/24,"4,007,970"
2004/11/25,"4,007,460"
2004/11/26,"3,942,250"
2004/11/29,"3,973,660"
2004/11/30,"4,031,140"
2004/12/01,"4,025,060"
2004/12/02,"4,058,070"
2004/12/03,"4,054,000"
2004/12/06,"4,000,720"
2004/12/07,"3,954,980"
2004/12/08,"4,002,520"
2004/12/09,"3,954,810"
2004/12/10,"3,878,650"
2004/12/13,"3,875,190"
2004/12/14,"3,900,020"
2004/12/15,"3,991,090"
2004/12/16,"4,014,290"
2004/12/17,"4,021,100"
2004/12/20,"4,061,310"
2004/12/21,"4,055,270"
2004/12/22,"4,058,380"
2004/12/23,"4,027,910"
2004/12/24,"4,048,360"
2004/12/27,"4,037,580"
2004/12/28,"4,044,680"
2004/12/29,"4,071,130"
2004/12/30,"4,125,880"
2004/12/31,""
2005/01/03,"4,113,690"
2005/01/04,"4,083,280"
2005/01/05,"4,068,610"
2005/01/06,"4,016,180"
2005/01/07,"4,017,290"
2005/01/10,"4,033,530"
2005/01/11,"4,077,630"
2005/01/12,"4,059,370"
2005/01/13,"4,085,800"
2005/01/14,"4,179,190"
2005/01/17,"4,262,180"
2005/01/18,"4,250,330"
2005/01/19,"4,230,060"
2005/01/20,"4,198,750"
2005/01/21,"4,244,910"
2005/01/24,"4,263,380"
2005/01/25,"4,227,320"
2005/01/26,"4,281,280"
2005/01/27,"4,271,640"
2005/01/28,"4,256,300"
2005/01/31,"4,306,580"
2005/02/01,"4,275,390"
2005/02/02,"4,265,340"
2005/02/03,"4,300,100"
2005/02/04,"4,322,890"
2005/02/07,"4,395,000"
2005/02/11,"4,386,690"
2005/02/14,"4,467,620"
2005/02/15,"4,486,530"
2005/02/16,"4,498,430"
2005/02/17,"4,513,650"
2005/02/18,"4,567,530"
2005/02/21,"4,590,020"
2005/02/22,"4,540,400"
2005/02/23,"4,494,840"
2005/02/24,"4,581,330"
2005/02/25,"4,626,490"
2005/02/28,"4,694,240"
2005/03/02,"4,675,340"
2005/03/03,"4,693,120"
2005/03/04,"4,700,100"
2005/03/07,"4,674,720"
2005/03/08,"4,642,180"
2005/03/09,"4,680,450"
2005/03/10,"4,636,050"
2005/03/11,"4,745,810"
2005/03/14,"4,729,950"
2005/03/15,"4,609,660"
2005/03/16,"4,609,640"
2005/03/17,"4,549,690"
2005/03/18,"4,515,640"
2005/03/21,"4,513,920"
2005/03/22,"4,551,240"
2005/03/23,"4,489,790"
2005/03/24,"4,443,360"
2005/03/25,"4,485,070"
2005/03/28,"4,542,650"
2005/03/29,"4,457,080"
2005/03/30,"4,439,650"
2005/03/31,"4,487,280"
2005/04/01,"4,562,960"
2005/04/04,"4,566,360"
2005/04/06,"4,591,800"
2005/04/07,"4,595,980"
2005/04/08,"4,612,640"
2005/04/11,"4,583,440"
2005/04/12,"4,564,000"
2005/04/13,"4,561,900"
2005/04/14,"4,437,230"
2005/04/15,"4,403,780"
2005/04/18,"4,298,240"
2005/04/19,"4,331,660"
2005/04/20,"4,353,700"
2005/04/21,"4,362,760"
2005/04/22,"4,362,300"
2005/04/25,"4,386,660"
2005/04/26,"4,379,110"
2005/04/27,"4,314,540"
2005/04/28,"4,257,000"
2005/04/29,"4,226,400"
2005/05/02,"4,258,900"
2005/05/03,"4,237,210"
2005/05/04,"4,309,230"
2005/05/06,"4,363,310"
2005/05/09,"4,337,100"
2005/05/10,"4,333,120"
2005/05/11,"4,283,600"
2005/05/12,"4,274,160"
2005/05/13,"4,284,080"
2005/05/16,"4,313,280"
2005/05/17,"4,305,770"
2005/05/18,"4,321,180"
2005/05/19,"4,420,390"
2005/05/20,"4,420,540"
2005/05/23,"4,415,400"
2005/05/24,"4,424,100"
2005/05/25,"4,375,850"
2005/05/26,"4,386,770"
2005/05/27,"4,464,780"
2005/05/30,"4,502,990"
2005/05/31,"4,508,190"
2005/06/01,"4,505,230"
2005/06/02,"4,511,810"
2005/06/03,"4,535,630"
2005/06/07,"4,510,320"
2005/06/08,"4,533,400"
2005/06/09,"4,586,080"
2005/06/10,"4,604,810"
2005/06/13,"4,603,810"
2005/06/14,"4,572,870"
2005/06/15,"4,656,490"
2005/06/16,"4,659,170"
2005/06/17,"4,660,220"
2005/06/20,"4,618,660"
2005/06/21,"4,598,080"
2005/06/22,"4,655,710"
2005/06/23,"4,695,050"
2005/06/24,"4,657,100"
2005/06/27,"4,603,420"
2005/06/28,"4,620,770"
2005/06/29,"4,641,590"
2005/06/30,"4,684,100"
2005/07/01,"4,729,230"
2005/07/04,"4,746,800"
2005/07/05,"4,734,720"
2005/07/06,"4,736,950"
2005/07/07,"4,775,660"
2005/07/08,"4,753,980"
2005/07/11,"4,839,700"
2005/07/12,"4,856,860"
2005/07/13,"4,887,780"
2005/07/14,"4,940,680"
2005/07/15,"4,928,530"
2005/07/18,"4,940,880"
2005/07/19,"5,002,480"
2005/07/20,"4,997,980"
2005/07/21,"5,000,020"
2005/07/22,"4,997,780"
2005/07/25,"5,066,800"
2005/07/26,"5,070,250"
2005/07/27,"5,082,860"
2005/07/28,"5,152,000"
2005/07/29,"5,183,570"
2005/08/01,"5,205,280"
2005/08/02,"5,218,590"
2005/08/03,"5,211,850"
2005/08/04,"5,185,730"
2005/08/05,"5,083,280"
2005/08/08,"5,070,600"
2005/08/09,"5,130,030"
2005/08/10,"5,154,070"
2005/08/11,"5,242,240"
2005/08/12,"5,273,460"
2005/08/16,"5,211,640"
2005/08/17,"5,195,370"
2005/08/18,"5,099,760"
2005/08/19,"5,087,640"
2005/08/22,"5,211,590"
2005/08/23,"5,209,210"
2005/08/24,"5,109,550"
2005/08/25,"5,123,610"
2005/08/26,"5,074,010"
2005/08/29,"4,964,760"
2005/08/30,"5,007,490"
2005/08/31,"5,057,150"
2005/09/01,"5,164,820"
2005/09/02,"5,207,760"
2005/09/05,"5,201,630"
2005/09/06,"5,241,540"
2005/09/07,"5,337,500"
2005/09/08,"5,347,890"
2005/09/09,"5,380,730"
2005/09/12,"5,409,850"
2005/09/13,"5,412,850"
2005/09/14,"5,472,590"
2005/09/15,"5,463,630"
2005/09/16,"5,483,960"
2005/09/20,"5,564,310"
2005/09/21,"5,592,920"
2005/09/22,"5,605,730"
2005/09/23,"5,491,970"
2005/09/26,"5,633,400"
2005/09/27,"5,647,640"
2005/09/28,"5,738,690"
2005/09/29,"5,750,780"
2005/09/30,"5,705,750"
2005/10/04,"5,808,230"
2005/10/05,"5,738,530"
2005/10/06,"5,623,940"
2005/10/07,"5,616,320"
2005/10/10,"5,741,100"
2005/10/11,"5,819,690"
2005/10/12,"5,693,670"
2005/10/13,"5,585,660"
2005/10/14,"5,569,720"
2005/10/17,"5,505,510"
2005/10/18,"5,551,380"
2005/10/19,"5,397,770"
2005/10/20,"5,439,640"
2005/10/21,"5,538,480"
2005/10/24,"5,544,500"
2005/10/25,"5,528,780"
2005/10/26,"5,519,780"
2005/10/27,"5,463,040"
2005/10/28,"5,344,600"
2005/10/31,"5,427,550"
2005/11/01,"5,567,820"
2005/11/02,"5,657,850"
2005/11/03,"5,703,450"
2005/11/04,"5,724,130"
2005/11/07,"5,709,850"
2005/11/08,"5,749,110"
2005/11/09,"5,751,890"
2005/11/10,"5,784,730"
2005/11/11,"5,887,420"
2005/11/14,"5,896,160"
2005/11/15,"5,878,070"
2005/11/16,"5,940,240"
2005/11/17,"5,951,660"
2005/11/18,"5,969,150"
2005/11/21,"5,953,970"
2005/11/22,"5,838,560"
2005/11/23,"6,013,340"
2005/11/24,"6,055,990"
2005/11/25,"6,061,710"
2005/11/28,"6,065,750"
2005/11/29,"6,001,100"
2005/11/30,"6,086,560"
2005/12/01,"6,128,170"
2005/12/02,"6,151,080"
2005/12/05,"6,176,140"
2005/12/06,"6,205,400"
2005/12/07,"6,231,410"
2005/12/08,"6,228,940"
2005/12/09,"6,197,160"
2005/12/12,"6,291,200"
2005/12/13,"6,312,740"
2005/12/14,"6,301,410"
2005/12/15,"6,315,880"
2005/12/16,"6,237,550"
2005/12/19,"6,332,730"
2005/12/20,"6,341,690"
2005/12/21,"6,403,850"
2005/12/22,"6,388,770"
2005/12/23,"6,429,300"
2005/12/26,"6,492,620"
2005/12/27,"6,520,960"
2005/12/28,"6,494,630"
2005/12/29,"6,550,750"
2005/12/30,""
2006/01/02,"6,597,390"
2006/01/03,"6,623,330"
2006/01/04,"6,657,770"
2006/01/05,"6,624,710"
2006/01/06,"6,706,130"
2006/01/09,"6,685,870"
2006/01/10,"6,635,130"
2006/01/11,"6,625,250"
2006/01/12,"6,666,850"
2006/01/13,"6,731,840"
2006/01/16,"6,761,050"
2006/01/17,"6,610,670"
2006/01/18,"6,435,760"
2006/01/19,"6,471,860"
2006/01/20,"6,305,370"
2006/01/23,"6,172,200"
2006/01/24,"6,309,930"
2006/01/25,"6,388,030"
2006/01/26,"6,435,310"
2006/01/27,"6,586,060"
2006/01/31,"6,660,330"
2006/02/01,"6,547,540"
2006/02/02,"6,537,260"
2006/02/03,"6,342,200"
2006/02/06,"6,380,310"
2006/02/07,"6,337,000"
2006/02/08,"6,233,370"
2006/02/09,"6,400,560"
2006/02/10,"6,464,670"
2006/02/13,"6,397,860"
2006/02/14,"6,432,380"
2006/02/15,"6,330,600"
2006/02/16,"6,381,870"
2006/02/17,"6,475,970"
2006/02/20,"6,552,620"
2006/02/21,"6,542,800"
2006/02/22,"6,514,150"
2006/02/23,"6,619,100"
2006/02/24,"6,638,690"
2006/02/27,"6,680,460"
2006/02/28,"6,663,680"
2006/03/02,"6,646,840"
2006/03/03,"6,461,440"
2006/03/06,"6,537,640"
2006/03/07,"6,401,210"
2006/03/08,"6,386,930"
2006/03/09,"6,372,980"
2006/03/10,"6,416,800"
2006/03/13,"6,503,560"
2006/03/14,"6,447,280"
2006/03/15,"6,505,480"
2006/03/16,"6,518,030"
2006/03/17,"6,544,140"
2006/03/20,"6,569,810"
2006/03/21,"6,520,070"
2006/03/22,"6,388,820"
2006/03/23,"6,400,060"
2006/03/24,"6,442,540"
2006/03/27,"6,485,410"
2006/03/28,"6,491,050"
2006/03/29,"6,498,160"
2006/03/30,"6,524,080"
2006/03/31,"6,629,030"
2006/04/03,"6,728,050"
2006/04/04,"6,764,580"
2006/04/05,"6,782,210"
2006/04/06,"6,820,240"
2006/04/07,"6,843,680"
2006/04/10,"6,821,610"
2006/04/11,"6,762,920"
2006/04/12,"6,749,150"
2006/04/13,"6,854,840"
2006/04/14,"6,989,770"
2006/04/17,"6,941,450"
2006/04/18,"6,960,930"
2006/04/19,"7,015,180"
2006/04/20,"6,998,380"
2006/04/21,"7,084,240"
2006/04/24,"6,985,320"
2006/04/25,"6,990,420"
2006/04/26,"7,086,860"
2006/04/27,"7,091,090"
2006/04/28,"6,931,520"
2006/05/02,"7,011,230"
2006/05/03,"7,006,680"
2006/05/04,"7,036,660"
2006/05/08,"7,090,830"
2006/05/09,"7,082,140"
2006/05/10,"7,084,390"
2006/05/11,"7,149,440"
2006/05/12,"7,056,550"
2006/05/15,"6,906,510"
2006/05/16,"6,751,190"
2006/05/17,"6,843,970"
2006/05/18,"6,666,340"
2006/05/19,"6,699,350"
2006/05/22,"6,534,290"
2006/05/23,"6,491,210"
2006/05/24,"6,507,770"
2006/05/25,"6,323,170"
2006/05/26,"6,449,060"
2006/05/29,"6,481,370"
2006/05/30,"6,424,240"
2006/06/01,"6,315,690"
2006/06/02,"6,382,690"
2006/06/05,"6,349,050"
2006/06/07,"6,177,630"
2006/06/08,"5,966,940"
2006/06/09,"6,026,190"
2006/06/12,"6,046,290"
2006/06/13,"5,873,010"
2006/06/14,"5,958,870"
2006/06/15,"5,949,640"
2006/06/16,"6,159,690"
2006/06/19,"6,111,000"
2006/06/20,"5,985,040"
2006/06/21,"5,990,400"
2006/06/22,"6,046,970"
2006/06/23,"5,998,900"
2006/06/26,"6,045,020"
2006/06/27,"6,091,270"
2006/06/28,"6,049,360"
2006/06/29,"6,173,030"
2006/06/30,"6,331,580"
2006/07/03,"6,342,880"
2006/07/04,"6,306,020"
2006/07/05,"6,275,690"
2006/07/06,"6,198,700"
2006/07/07,"6,246,240"
2006/07/10,"6,368,320"
2006/07/11,"6,370,620"
2006/07/12,"6,352,070"
2006/07/13,"6,291,090"
2006/07/14,"6,144,700"
2006/07/18,"6,039,920"
2006/07/19,"6,040,790"
2006/07/20,"6,235,980"
2006/07/21,"6,229,230"
2006/07/24,"6,192,260"
2006/07/25,"6,272,980"
2006/07/26,"6,270,570"
2006/07/27,"6,353,170"
2006/07/28,"6,355,980"
2006/07/31,"6,362,610"
2006/08/01,"6,312,160"
2006/08/02,"6,351,790"
2006/08/03,"6,338,450"
2006/08/04,"6,398,150"
2006/08/07,"6,325,670"
2006/08/08,"6,429,620"
2006/08/09,"6,448,330"
2006/08/10,"6,398,170"
2006/08/11,"6,337,400"
2006/08/14,"6,350,930"
2006/08/16,"6,453,370"
2006/08/17,"6,515,410"
2006/08/18,"6,533,290"
2006/08/21,"6,487,130"
2006/08/22,"6,552,480"
2006/08/23,"6,502,440"
2006/08/24,"6,457,410"
2006/08/25,"6,523,520"
2006/08/28,"6,527,600"
2006/08/29,"6,610,060"
2006/08/30,"6,593,610"
2006/08/31,"6,648,960"
2006/09/01,"6,668,680"
2006/09/04,"6,680,510"
2006/09/05,"6,690,260"
2006/09/06,"6,669,250"
2006/09/07,"6,640,690"
2006/09/08,"6,658,080"
2006/09/11,"6,556,020"
2006/09/12,"6,528,720"
2006/09/13,"6,554,690"
2006/09/14,"6,679,310"
2006/09/15,"6,691,750"
2006/09/18,"6,758,280"
2006/09/19,"6,756,230"
2006/09/20,"6,718,870"
2006/09/21,"6,719,780"
2006/09/22,"6,629,110"
